"","subject","item","region","measure","proficiency1","proficiency2","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"30369",36,20,"disamb","rp",57,0.5,"disamb rp",4,0,181,181,-0.5,0.5,181
"30371",36,13,"disamb","rp",57,0.5,"disamb rp",1,0,231,231,0.5,-0.5,231
"30373",36,14,"disamb","rp",57,0.5,"disamb rp",2,0,181,181,0.5,0.5,181
"30375",36,4,"disamb","rp",57,0.5,"disamb rp",4,0,544,544,-0.5,0.5,544
"30377",36,15,"disamb","rp",57,0.5,"disamb rp",3,0,193,193,-0.5,-0.5,193
"31196",37,21,"disamb","rp",80,-0.5,"disamb rp",2,0,963,963,0.5,0.5,963
"31198",37,3,"disamb","rp",80,-0.5,"disamb rp",4,0,455,455,-0.5,0.5,455
"31200",37,23,"disamb","rp",80,-0.5,"disamb rp",4,0,259,259,-0.5,0.5,259
"31202",37,1,"disamb","rp",80,-0.5,"disamb rp",2,0,944,944,0.5,0.5,944
"31204",37,8,"disamb","rp",80,-0.5,"disamb rp",1,0,728,728,0.5,-0.5,728
"31206",37,20,"disamb","rp",80,-0.5,"disamb rp",1,0,917,917,0.5,-0.5,917
"31208",37,16,"disamb","rp",80,-0.5,"disamb rp",1,0,4012,4012,0.5,-0.5,4012
"31210",37,14,"disamb","rp",80,-0.5,"disamb rp",3,0,294,294,-0.5,-0.5,294
"31212",37,22,"disamb","rp",80,-0.5,"disamb rp",3,0,623,623,-0.5,-0.5,623
"31214",37,11,"disamb","rp",80,-0.5,"disamb rp",4,0,472,472,-0.5,0.5,472
"31216",37,2,"disamb","rp",80,-0.5,"disamb rp",3,0,312,312,-0.5,-0.5,312
"31218",37,24,"disamb","rp",80,-0.5,"disamb rp",1,0,2694,2694,0.5,-0.5,2694
"31220",37,9,"disamb","rp",80,-0.5,"disamb rp",2,0,4949,4949,0.5,0.5,4949
"31222",37,17,"disamb","rp",80,-0.5,"disamb rp",2,0,2292,2292,0.5,0.5,2292
"31224",37,18,"disamb","rp",80,-0.5,"disamb rp",3,0,302,302,-0.5,-0.5,302
"31226",37,5,"disamb","rp",80,-0.5,"disamb rp",2,0,930,930,0.5,0.5,930
"31228",37,6,"disamb","rp",80,-0.5,"disamb rp",3,0,230,230,-0.5,-0.5,230
"31230",37,13,"disamb","rp",80,-0.5,"disamb rp",2,0,1917,1917,0.5,0.5,1917
"31232",37,12,"disamb","rp",80,-0.5,"disamb rp",1,0,570,570,0.5,-0.5,570
"31234",37,10,"disamb","rp",80,-0.5,"disamb rp",3,0,416,416,-0.5,-0.5,416
"31236",37,7,"disamb","rp",80,-0.5,"disamb rp",4,0,415,415,-0.5,0.5,415
"31238",37,19,"disamb","rp",80,-0.5,"disamb rp",4,0,451,451,-0.5,0.5,451
"31240",37,4,"disamb","rp",80,-0.5,"disamb rp",1,0,339,339,0.5,-0.5,339
"31242",37,15,"disamb","rp",80,-0.5,"disamb rp",4,0,561,561,-0.5,0.5,561
"32060",38,14,"disamb","rp",64,0.5,"disamb rp",4,0,3385,3385,-0.5,0.5,NA
"32062",38,12,"disamb","rp",64,0.5,"disamb rp",2,0,655,655,0.5,0.5,655
"32064",38,10,"disamb","rp",64,0.5,"disamb rp",4,0,230,230,-0.5,0.5,230
"32066",38,20,"disamb","rp",64,0.5,"disamb rp",2,0,676,676,0.5,0.5,676
"32068",38,4,"disamb","rp",64,0.5,"disamb rp",2,0,489,489,0.5,0.5,489
"32070",38,5,"disamb","rp",64,0.5,"disamb rp",3,0,260,260,-0.5,-0.5,260
"32072",38,16,"disamb","rp",64,0.5,"disamb rp",2,0,537,537,0.5,0.5,537
"32074",38,18,"disamb","rp",64,0.5,"disamb rp",4,0,309,309,-0.5,0.5,309
"32076",38,17,"disamb","rp",64,0.5,"disamb rp",3,0,218,218,-0.5,-0.5,218
"32078",38,15,"disamb","rp",64,0.5,"disamb rp",1,1,0,NA,0.5,-0.5,NA
"32080",38,3,"disamb","rp",64,0.5,"disamb rp",1,0,291,291,0.5,-0.5,291
"32082",38,1,"disamb","rp",64,0.5,"disamb rp",3,0,357,357,-0.5,-0.5,357
"32084",38,23,"disamb","rp",64,0.5,"disamb rp",1,0,237,237,0.5,-0.5,237
"32086",38,2,"disamb","rp",64,0.5,"disamb rp",4,0,474,474,-0.5,0.5,474
"32088",38,24,"disamb","rp",64,0.5,"disamb rp",2,1,0,NA,0.5,0.5,NA
"32090",38,7,"disamb","rp",64,0.5,"disamb rp",1,0,269,269,0.5,-0.5,269
"32092",38,13,"disamb","rp",64,0.5,"disamb rp",3,0,358,358,-0.5,-0.5,358
"32094",38,6,"disamb","rp",64,0.5,"disamb rp",4,1,0,NA,-0.5,0.5,NA
"32096",38,19,"disamb","rp",64,0.5,"disamb rp",1,0,292,292,0.5,-0.5,292
"32098",38,11,"disamb","rp",64,0.5,"disamb rp",1,0,191,191,0.5,-0.5,191
"32100",38,9,"disamb","rp",64,0.5,"disamb rp",3,0,393,393,-0.5,-0.5,393
"32102",38,21,"disamb","rp",64,0.5,"disamb rp",3,0,285,285,-0.5,-0.5,285
"32104",38,22,"disamb","rp",64,0.5,"disamb rp",4,0,351,351,-0.5,0.5,351
"32106",38,8,"disamb","rp",64,0.5,"disamb rp",2,0,548,548,0.5,0.5,548
"32923",39,15,"disamb","rp",75,-0.5,"disamb rp",2,0,897,897,0.5,0.5,897
"32925",39,7,"disamb","rp",75,-0.5,"disamb rp",2,0,336,336,0.5,0.5,336
"32927",39,1,"disamb","rp",75,-0.5,"disamb rp",4,0,139,139,-0.5,0.5,139
"32929",39,3,"disamb","rp",75,-0.5,"disamb rp",2,0,295,295,0.5,0.5,295
"32931",39,6,"disamb","rp",75,-0.5,"disamb rp",1,0,341,341,0.5,-0.5,341
"32933",39,2,"disamb","rp",75,-0.5,"disamb rp",1,0,1147,1147,0.5,-0.5,1147
"32935",39,20,"disamb","rp",75,-0.5,"disamb rp",3,0,428,428,-0.5,-0.5,428
"32937",39,23,"disamb","rp",75,-0.5,"disamb rp",2,0,477,477,0.5,0.5,477
"32939",39,16,"disamb","rp",75,-0.5,"disamb rp",3,0,503,503,-0.5,-0.5,503
"32941",39,13,"disamb","rp",75,-0.5,"disamb rp",4,0,931,931,-0.5,0.5,931
"32943",39,24,"disamb","rp",75,-0.5,"disamb rp",3,0,824,824,-0.5,-0.5,824
"32945",39,14,"disamb","rp",75,-0.5,"disamb rp",1,0,346,346,0.5,-0.5,346
"32947",39,22,"disamb","rp",75,-0.5,"disamb rp",1,0,548,548,0.5,-0.5,548
"32949",39,4,"disamb","rp",75,-0.5,"disamb rp",3,0,263,263,-0.5,-0.5,263
"32951",39,17,"disamb","rp",75,-0.5,"disamb rp",4,0,411,411,-0.5,0.5,411
"32953",39,5,"disamb","rp",75,-0.5,"disamb rp",4,0,384,384,-0.5,0.5,384
"32955",39,11,"disamb","rp",75,-0.5,"disamb rp",2,0,404,404,0.5,0.5,404
"32957",39,18,"disamb","rp",75,-0.5,"disamb rp",1,0,439,439,0.5,-0.5,439
"32959",39,19,"disamb","rp",75,-0.5,"disamb rp",2,0,124,124,0.5,0.5,124
"32961",39,21,"disamb","rp",75,-0.5,"disamb rp",4,0,110,110,-0.5,0.5,110
"32963",39,10,"disamb","rp",75,-0.5,"disamb rp",1,0,777,777,0.5,-0.5,777
"32965",39,9,"disamb","rp",75,-0.5,"disamb rp",4,0,406,406,-0.5,0.5,406
"32967",39,8,"disamb","rp",75,-0.5,"disamb rp",3,0,88,88,-0.5,-0.5,88
"32969",39,12,"disamb","rp",75,-0.5,"disamb rp",3,0,422,422,-0.5,-0.5,422
"33788",40,13,"disamb","rp",83,-0.5,"disamb rp",1,0,485,485,0.5,-0.5,485
"33790",40,18,"disamb","rp",83,-0.5,"disamb rp",2,0,320,320,0.5,0.5,320
"33792",40,9,"disamb","rp",83,-0.5,"disamb rp",1,0,248,248,0.5,-0.5,248
"33794",40,1,"disamb","rp",83,-0.5,"disamb rp",1,0,380,380,0.5,-0.5,380
"33796",40,7,"disamb","rp",83,-0.5,"disamb rp",3,0,91,91,-0.5,-0.5,91
"33798",40,5,"disamb","rp",83,-0.5,"disamb rp",1,0,330,330,0.5,-0.5,330
"33800",40,4,"disamb","rp",83,-0.5,"disamb rp",4,0,428,428,-0.5,0.5,428
"33802",40,24,"disamb","rp",83,-0.5,"disamb rp",4,0,87,87,-0.5,0.5,87
"33804",40,15,"disamb","rp",83,-0.5,"disamb rp",3,1,0,NA,-0.5,-0.5,NA
"33806",40,19,"disamb","rp",83,-0.5,"disamb rp",3,1,0,NA,-0.5,-0.5,NA
"33808",40,20,"disamb","rp",83,-0.5,"disamb rp",4,0,324,324,-0.5,0.5,324
"33810",40,16,"disamb","rp",83,-0.5,"disamb rp",4,0,552,552,-0.5,0.5,552
"33812",40,8,"disamb","rp",83,-0.5,"disamb rp",4,0,284,284,-0.5,0.5,284
"33814",40,23,"disamb","rp",83,-0.5,"disamb rp",3,0,791,791,-0.5,-0.5,791
"33816",40,10,"disamb","rp",83,-0.5,"disamb rp",2,0,255,255,0.5,0.5,255
"33818",40,21,"disamb","rp",83,-0.5,"disamb rp",1,0,422,422,0.5,-0.5,422
"33820",40,3,"disamb","rp",83,-0.5,"disamb rp",3,0,383,383,-0.5,-0.5,383
"33822",40,17,"disamb","rp",83,-0.5,"disamb rp",1,0,178,178,0.5,-0.5,178
"33824",40,2,"disamb","rp",83,-0.5,"disamb rp",2,0,320,320,0.5,0.5,320
"33826",40,22,"disamb","rp",83,-0.5,"disamb rp",2,1,0,NA,0.5,0.5,NA
"33828",40,12,"disamb","rp",83,-0.5,"disamb rp",4,0,286,286,-0.5,0.5,286
"33830",40,6,"disamb","rp",83,-0.5,"disamb rp",2,0,334,334,0.5,0.5,334
"33832",40,11,"disamb","rp",83,-0.5,"disamb rp",3,1,0,NA,-0.5,-0.5,NA
"33834",40,14,"disamb","rp",83,-0.5,"disamb rp",2,0,339,339,0.5,0.5,339
