"","subject","item","region","measure","sort","condition","skips","rawdata","nozero","proficiency","ambiguity","continuation","trimmed_nozero"
"2499",13,30,"spillover1","fp","spillover1 fp",5,0,928,928,74,0.5,-0.5,928
"2501",13,29,"spillover1","fp","spillover1 fp",8,0,644,644,74,-0.5,0.5,644
"2503",13,31,"spillover1","fp","spillover1 fp",6,0,544,544,74,-0.5,-0.5,544
"2505",13,38,"spillover1","fp","spillover1 fp",5,0,1930,1930,74,0.5,-0.5,1930
"2507",13,32,"spillover1","fp","spillover1 fp",7,0,2374,2374,74,0.5,0.5,2374
"2509",13,34,"spillover1","fp","spillover1 fp",5,0,772,772,74,0.5,-0.5,772
"2511",13,26,"spillover1","fp","spillover1 fp",5,0,296,296,74,0.5,-0.5,296
"2513",13,39,"spillover1","fp","spillover1 fp",6,0,344,344,74,-0.5,-0.5,344
"2515",13,33,"spillover1","fp","spillover1 fp",8,0,456,456,74,-0.5,0.5,456
"2517",13,36,"spillover1","fp","spillover1 fp",7,0,200,200,74,0.5,0.5,200
"2519",13,48,"spillover1","fp","spillover1 fp",7,0,862,862,74,0.5,0.5,862
"2521",13,40,"spillover1","fp","spillover1 fp",7,0,648,648,74,0.5,0.5,648
"2523",13,45,"spillover1","fp","spillover1 fp",8,0,402,402,74,-0.5,0.5,402
"2525",13,42,"spillover1","fp","spillover1 fp",5,0,452,452,74,0.5,-0.5,452
"2527",13,28,"spillover1","fp","spillover1 fp",7,0,1862,1862,74,0.5,0.5,1862
"2530",14,41,"spillover1","fp","spillover1 fp",5,0,770,770,74,0.5,-0.5,770
"2532",14,34,"spillover1","fp","spillover1 fp",6,0,616,616,74,-0.5,-0.5,616
"2534",14,35,"spillover1","fp","spillover1 fp",7,0,162,162,74,0.5,0.5,162
"2536",14,27,"spillover1","fp","spillover1 fp",7,0,996,996,74,0.5,0.5,996
"2538",14,44,"spillover1","fp","spillover1 fp",8,0,476,476,74,-0.5,0.5,476
"2540",14,33,"spillover1","fp","spillover1 fp",5,0,1056,1056,74,0.5,-0.5,1056
"2542",14,28,"spillover1","fp","spillover1 fp",8,0,706,706,74,-0.5,0.5,706
"2544",14,26,"spillover1","fp","spillover1 fp",6,0,220,220,74,-0.5,-0.5,220
"2546",14,37,"spillover1","fp","spillover1 fp",5,0,128,128,74,0.5,-0.5,128
"2548",14,36,"spillover1","fp","spillover1 fp",8,0,640,640,74,-0.5,0.5,640
"2550",14,46,"spillover1","fp","spillover1 fp",6,0,378,378,74,-0.5,-0.5,378
"2552",14,29,"spillover1","fp","spillover1 fp",5,0,1190,1190,74,0.5,-0.5,1190
"2554",14,38,"spillover1","fp","spillover1 fp",6,0,536,536,74,-0.5,-0.5,536
"2556",14,39,"spillover1","fp","spillover1 fp",7,0,938,938,74,0.5,0.5,938
"2558",14,47,"spillover1","fp","spillover1 fp",7,0,1330,1330,74,0.5,0.5,1330
"2560",14,25,"spillover1","fp","spillover1 fp",5,0,722,722,74,0.5,-0.5,722
"2562",14,48,"spillover1","fp","spillover1 fp",8,0,614,614,74,-0.5,0.5,614
"2564",14,42,"spillover1","fp","spillover1 fp",6,0,546,546,74,-0.5,-0.5,546
"2566",14,45,"spillover1","fp","spillover1 fp",5,0,1390,1390,74,0.5,-0.5,1390
"2568",14,43,"spillover1","fp","spillover1 fp",7,0,616,616,74,0.5,0.5,616
"2570",14,32,"spillover1","fp","spillover1 fp",8,0,650,650,74,-0.5,0.5,650
"2572",14,40,"spillover1","fp","spillover1 fp",8,0,484,484,74,-0.5,0.5,484
"2574",14,30,"spillover1","fp","spillover1 fp",6,0,330,330,74,-0.5,-0.5,330
"2576",14,31,"spillover1","fp","spillover1 fp",7,0,216,216,74,0.5,0.5,216
"2578",15,34,"spillover1","fp","spillover1 fp",7,0,654,654,74,0.5,0.5,654
"2580",15,30,"spillover1","fp","spillover1 fp",7,0,704,704,74,0.5,0.5,704
"2582",15,35,"spillover1","fp","spillover1 fp",8,0,484,484,74,-0.5,0.5,484
"2584",15,38,"spillover1","fp","spillover1 fp",7,0,1194,1194,74,0.5,0.5,1194
"2586",15,46,"spillover1","fp","spillover1 fp",7,0,838,838,74,0.5,0.5,838
"2587",15,36,"spillover1","fp","spillover1 fp",5,0,918,918,74,0.5,-0.5,918
"2589",15,25,"spillover1","fp","spillover1 fp",6,0,460,460,74,-0.5,-0.5,460
"2591",15,28,"spillover1","fp","spillover1 fp",5,0,1004,1004,74,0.5,-0.5,1004
"2593",15,33,"spillover1","fp","spillover1 fp",6,0,534,534,72,-0.5,-0.5,534
"2595",15,42,"spillover1","fp","spillover1 fp",7,0,560,560,72,0.5,0.5,560
"2597",15,45,"spillover1","fp","spillover1 fp",6,0,368,368,72,-0.5,-0.5,368
"2599",15,29,"spillover1","fp","spillover1 fp",6,0,466,466,72,-0.5,-0.5,466
"2601",15,41,"spillover1","fp","spillover1 fp",6,0,796,796,72,-0.5,-0.5,796
"2603",15,31,"spillover1","fp","spillover1 fp",8,0,468,468,72,-0.5,0.5,468
"2605",15,47,"spillover1","fp","spillover1 fp",8,0,666,666,72,-0.5,0.5,666
"2606",15,37,"spillover1","fp","spillover1 fp",6,0,640,640,72,-0.5,-0.5,640
"2608",15,27,"spillover1","fp","spillover1 fp",8,0,298,298,72,-0.5,0.5,298
"2609",15,48,"spillover1","fp","spillover1 fp",5,0,1068,1068,72,0.5,-0.5,1068
"2611",15,40,"spillover1","fp","spillover1 fp",5,0,574,574,72,0.5,-0.5,574
"2613",15,43,"spillover1","fp","spillover1 fp",8,0,1178,1178,72,-0.5,0.5,1178
"2615",15,39,"spillover1","fp","spillover1 fp",8,0,718,718,72,-0.5,0.5,718
"2617",15,26,"spillover1","fp","spillover1 fp",7,0,820,820,72,0.5,0.5,820
"2618",15,44,"spillover1","fp","spillover1 fp",5,0,440,440,72,0.5,-0.5,440
"2620",15,32,"spillover1","fp","spillover1 fp",5,0,914,914,72,0.5,-0.5,914
"2622",16,33,"spillover1","fp","spillover1 fp",7,0,594,594,72,0.5,0.5,594
"2624",16,25,"spillover1","fp","spillover1 fp",7,0,384,384,72,0.5,0.5,384
"2626",16,36,"spillover1","fp","spillover1 fp",6,0,240,240,72,-0.5,-0.5,240
"2628",16,47,"spillover1","fp","spillover1 fp",5,0,750,750,72,0.5,-0.5,750
"2630",16,48,"spillover1","fp","spillover1 fp",6,0,680,680,72,-0.5,-0.5,680
"2632",16,30,"spillover1","fp","spillover1 fp",8,0,440,440,72,-0.5,0.5,440
"2634",16,27,"spillover1","fp","spillover1 fp",5,0,1166,1166,72,0.5,-0.5,1166
"2636",16,41,"spillover1","fp","spillover1 fp",7,0,150,150,72,0.5,0.5,150
"2638",16,46,"spillover1","fp","spillover1 fp",8,0,174,174,72,-0.5,0.5,174
"2640",16,38,"spillover1","fp","spillover1 fp",8,0,556,556,72,-0.5,0.5,556
"2642",16,44,"spillover1","fp","spillover1 fp",6,0,386,386,72,-0.5,-0.5,386
"2644",16,28,"spillover1","fp","spillover1 fp",6,0,536,536,72,-0.5,-0.5,536
"2646",16,31,"spillover1","fp","spillover1 fp",5,0,264,264,72,0.5,-0.5,264
"2648",16,29,"spillover1","fp","spillover1 fp",7,0,952,952,72,0.5,0.5,952
"2650",16,37,"spillover1","fp","spillover1 fp",7,0,600,600,72,0.5,0.5,600
"2652",16,32,"spillover1","fp","spillover1 fp",6,0,558,558,72,-0.5,-0.5,558
"2654",16,43,"spillover1","fp","spillover1 fp",5,0,134,134,72,0.5,-0.5,134
"2656",16,26,"spillover1","fp","spillover1 fp",8,0,352,352,72,-0.5,0.5,352
"2658",16,34,"spillover1","fp","spillover1 fp",8,0,410,410,72,-0.5,0.5,410
"2660",16,35,"spillover1","fp","spillover1 fp",5,0,588,588,72,0.5,-0.5,588
"2662",16,42,"spillover1","fp","spillover1 fp",8,0,354,354,72,-0.5,0.5,354
"2664",16,45,"spillover1","fp","spillover1 fp",7,0,538,538,72,0.5,0.5,538
"2666",16,40,"spillover1","fp","spillover1 fp",6,0,202,202,72,-0.5,-0.5,202
"2668",16,39,"spillover1","fp","spillover1 fp",5,0,556,556,72,0.5,-0.5,556
"2670",17,35,"spillover1","fp","spillover1 fp",6,0,542,542,72,-0.5,-0.5,542
"2672",17,40,"spillover1","fp","spillover1 fp",7,0,156,156,72,0.5,0.5,156
"2674",17,42,"spillover1","fp","spillover1 fp",5,0,676,676,72,0.5,-0.5,676
"2676",17,31,"spillover1","fp","spillover1 fp",6,0,140,140,72,-0.5,-0.5,140
"2678",17,33,"spillover1","fp","spillover1 fp",8,0,700,700,72,-0.5,0.5,700
"2680",17,29,"spillover1","fp","spillover1 fp",8,0,602,602,72,-0.5,0.5,602
"2682",17,28,"spillover1","fp","spillover1 fp",7,0,1714,1714,72,0.5,0.5,1714
"2684",17,41,"spillover1","fp","spillover1 fp",8,0,818,818,72,-0.5,0.5,818
"2686",17,44,"spillover1","fp","spillover1 fp",7,0,344,344,72,0.5,0.5,344
"2688",17,37,"spillover1","fp","spillover1 fp",8,0,1688,1688,72,-0.5,0.5,1688
"2690",17,30,"spillover1","fp","spillover1 fp",5,0,1350,1350,72,0.5,-0.5,1350
"2692",17,38,"spillover1","fp","spillover1 fp",5,0,1358,1358,72,0.5,-0.5,1358
"2694",17,47,"spillover1","fp","spillover1 fp",6,0,1132,1132,72,-0.5,-0.5,1132
"2696",17,32,"spillover1","fp","spillover1 fp",7,0,1400,1400,72,0.5,0.5,1400
"2698",17,45,"spillover1","fp","spillover1 fp",8,0,742,742,72,-0.5,0.5,742
"2700",17,39,"spillover1","fp","spillover1 fp",6,0,790,790,72,-0.5,-0.5,790
"2702",17,27,"spillover1","fp","spillover1 fp",6,0,708,708,72,-0.5,-0.5,708
"2704",17,43,"spillover1","fp","spillover1 fp",6,0,998,998,72,-0.5,-0.5,998
"2706",17,48,"spillover1","fp","spillover1 fp",7,0,322,322,72,0.5,0.5,322
"2708",17,34,"spillover1","fp","spillover1 fp",5,0,212,212,72,0.5,-0.5,212
"2710",17,25,"spillover1","fp","spillover1 fp",8,0,608,608,72,-0.5,0.5,608
"2712",17,36,"spillover1","fp","spillover1 fp",7,0,144,144,72,0.5,0.5,144
"2714",17,26,"spillover1","fp","spillover1 fp",5,0,158,158,72,0.5,-0.5,158
"2716",17,46,"spillover1","fp","spillover1 fp",5,0,206,206,72,0.5,-0.5,206
"2718",18,47,"spillover1","fp","spillover1 fp",7,0,706,706,72,0.5,0.5,706
"2720",18,28,"spillover1","fp","spillover1 fp",8,0,666,666,72,-0.5,0.5,666
"2722",18,27,"spillover1","fp","spillover1 fp",7,0,172,172,72,0.5,0.5,172
"2724",18,38,"spillover1","fp","spillover1 fp",6,0,704,704,72,-0.5,-0.5,704
"2726",18,34,"spillover1","fp","spillover1 fp",6,0,216,216,72,-0.5,-0.5,216
"2728",18,39,"spillover1","fp","spillover1 fp",7,0,188,188,72,0.5,0.5,188
"2730",18,31,"spillover1","fp","spillover1 fp",7,0,198,198,72,0.5,0.5,198
"2732",18,37,"spillover1","fp","spillover1 fp",5,0,796,796,72,0.5,-0.5,796
"2734",18,45,"spillover1","fp","spillover1 fp",5,0,196,196,72,0.5,-0.5,196
"2736",18,40,"spillover1","fp","spillover1 fp",8,0,448,448,72,-0.5,0.5,448
"2738",18,33,"spillover1","fp","spillover1 fp",5,0,318,318,72,0.5,-0.5,318
"2740",18,48,"spillover1","fp","spillover1 fp",8,0,252,252,72,-0.5,0.5,252
"2742",18,30,"spillover1","fp","spillover1 fp",6,0,260,260,72,-0.5,-0.5,260
"2744",18,42,"spillover1","fp","spillover1 fp",6,0,230,230,72,-0.5,-0.5,230
"2746",18,25,"spillover1","fp","spillover1 fp",5,0,486,486,72,0.5,-0.5,486
"2748",18,32,"spillover1","fp","spillover1 fp",8,0,934,934,72,-0.5,0.5,934
"2750",18,44,"spillover1","fp","spillover1 fp",8,0,194,194,72,-0.5,0.5,194
"2752",18,29,"spillover1","fp","spillover1 fp",5,0,472,472,72,0.5,-0.5,472
"2754",18,41,"spillover1","fp","spillover1 fp",5,0,1112,1112,72,0.5,-0.5,1112
"2756",18,35,"spillover1","fp","spillover1 fp",7,0,286,286,72,0.5,0.5,286
"2758",18,46,"spillover1","fp","spillover1 fp",6,0,460,460,72,-0.5,-0.5,460
"2760",18,26,"spillover1","fp","spillover1 fp",6,0,410,410,72,-0.5,-0.5,410
"2762",18,36,"spillover1","fp","spillover1 fp",8,0,336,336,72,-0.5,0.5,336
"2764",18,43,"spillover1","fp","spillover1 fp",7,0,2040,2040,72,0.5,0.5,NA
"2765",19,29,"spillover1","fp","spillover1 fp",6,0,408,408,72,-0.5,-0.5,408
"2767",19,45,"spillover1","fp","spillover1 fp",6,0,466,466,72,-0.5,-0.5,466
"2769",19,27,"spillover1","fp","spillover1 fp",8,0,744,744,72,-0.5,0.5,744
"2771",19,46,"spillover1","fp","spillover1 fp",7,0,606,606,72,0.5,0.5,606
"2773",19,41,"spillover1","fp","spillover1 fp",6,0,476,476,72,-0.5,-0.5,476
"2775",19,30,"spillover1","fp","spillover1 fp",7,0,1278,1278,72,0.5,0.5,1278
"2777",19,47,"spillover1","fp","spillover1 fp",8,0,596,596,72,-0.5,0.5,596
"2779",19,33,"spillover1","fp","spillover1 fp",6,0,368,368,72,-0.5,-0.5,368
"2781",19,39,"spillover1","fp","spillover1 fp",8,0,708,708,72,-0.5,0.5,708
"2783",19,40,"spillover1","fp","spillover1 fp",5,0,1156,1156,72,0.5,-0.5,1156
"2785",19,48,"spillover1","fp","spillover1 fp",5,0,978,978,72,0.5,-0.5,978
"2787",19,32,"spillover1","fp","spillover1 fp",5,0,1066,1066,72,0.5,-0.5,1066
"2789",19,42,"spillover1","fp","spillover1 fp",7,0,438,438,72,0.5,0.5,438
"2791",19,31,"spillover1","fp","spillover1 fp",8,0,800,800,72,-0.5,0.5,800
"2793",19,34,"spillover1","fp","spillover1 fp",7,0,414,414,72,0.5,0.5,414
"2795",19,35,"spillover1","fp","spillover1 fp",8,0,654,654,72,-0.5,0.5,654
"2797",19,37,"spillover1","fp","spillover1 fp",6,0,1170,1170,72,-0.5,-0.5,1170
"2799",19,26,"spillover1","fp","spillover1 fp",7,0,1234,1234,72,0.5,0.5,1234
"2801",19,43,"spillover1","fp","spillover1 fp",8,0,666,666,72,-0.5,0.5,666
"2803",19,25,"spillover1","fp","spillover1 fp",6,0,534,534,72,-0.5,-0.5,534
"2805",19,28,"spillover1","fp","spillover1 fp",5,0,1736,1736,72,0.5,-0.5,1736
"2807",19,44,"spillover1","fp","spillover1 fp",5,0,280,280,72,0.5,-0.5,280
"2809",19,36,"spillover1","fp","spillover1 fp",5,0,474,474,72,0.5,-0.5,474
"2811",19,38,"spillover1","fp","spillover1 fp",7,0,1022,1022,72,0.5,0.5,1022
"2813",20,41,"spillover1","fp","spillover1 fp",7,0,906,906,72,0.5,0.5,906
"2815",20,37,"spillover1","fp","spillover1 fp",7,0,158,158,72,0.5,0.5,158
"2817",20,47,"spillover1","fp","spillover1 fp",5,0,1118,1118,72,0.5,-0.5,1118
"2819",20,25,"spillover1","fp","spillover1 fp",7,0,194,194,72,0.5,0.5,194
"2821",20,39,"spillover1","fp","spillover1 fp",5,0,142,142,72,0.5,-0.5,142
"2823",20,40,"spillover1","fp","spillover1 fp",6,0,608,608,72,-0.5,-0.5,608
"2825",20,30,"spillover1","fp","spillover1 fp",8,0,158,158,72,-0.5,0.5,158
"2827",20,34,"spillover1","fp","spillover1 fp",8,0,808,808,72,-0.5,0.5,808
"2829",20,26,"spillover1","fp","spillover1 fp",8,0,96,96,72,-0.5,0.5,96
"2831",20,28,"spillover1","fp","spillover1 fp",6,0,490,490,72,-0.5,-0.5,490
"2833",20,36,"spillover1","fp","spillover1 fp",6,0,440,440,72,-0.5,-0.5,440
"2835",20,45,"spillover1","fp","spillover1 fp",7,0,850,850,72,0.5,0.5,850
"2837",20,42,"spillover1","fp","spillover1 fp",8,0,546,546,72,-0.5,0.5,546
"2839",20,29,"spillover1","fp","spillover1 fp",7,0,802,802,72,0.5,0.5,802
"2841",20,44,"spillover1","fp","spillover1 fp",6,0,946,946,72,-0.5,-0.5,946
"2843",20,46,"spillover1","fp","spillover1 fp",8,0,164,164,72,-0.5,0.5,164
"2845",20,32,"spillover1","fp","spillover1 fp",6,0,1294,1294,72,-0.5,-0.5,1294
"2847",20,38,"spillover1","fp","spillover1 fp",8,0,594,594,72,-0.5,0.5,594
"2849",20,43,"spillover1","fp","spillover1 fp",5,0,822,822,72,0.5,-0.5,822
"2851",20,33,"spillover1","fp","spillover1 fp",7,0,874,874,72,0.5,0.5,874
"2853",20,31,"spillover1","fp","spillover1 fp",5,0,1606,1606,72,0.5,-0.5,1606
"2855",20,35,"spillover1","fp","spillover1 fp",5,0,514,514,72,0.5,-0.5,514
"2857",20,48,"spillover1","fp","spillover1 fp",6,0,196,196,72,-0.5,-0.5,196
"2859",20,27,"spillover1","fp","spillover1 fp",5,0,1228,1228,72,0.5,-0.5,1228
"2861",21,31,"spillover1","fp","spillover1 fp",6,0,1036,1036,72,-0.5,-0.5,1036
"2863",21,37,"spillover1","fp","spillover1 fp",8,0,1320,1320,72,-0.5,0.5,1320
"2865",21,36,"spillover1","fp","spillover1 fp",7,0,286,286,72,0.5,0.5,286
"2867",21,46,"spillover1","fp","spillover1 fp",5,0,800,800,72,0.5,-0.5,800
"2869",21,28,"spillover1","fp","spillover1 fp",7,0,1646,1646,72,0.5,0.5,1646
"2871",21,34,"spillover1","fp","spillover1 fp",5,0,712,712,72,0.5,-0.5,712
"2873",21,35,"spillover1","fp","spillover1 fp",6,0,662,662,72,-0.5,-0.5,662
"2875",21,48,"spillover1","fp","spillover1 fp",7,0,160,160,72,0.5,0.5,160
"2877",21,47,"spillover1","fp","spillover1 fp",6,0,320,320,72,-0.5,-0.5,320
"2879",21,40,"spillover1","fp","spillover1 fp",7,0,438,438,72,0.5,0.5,438
"2881",21,41,"spillover1","fp","spillover1 fp",8,0,1940,1940,72,-0.5,0.5,1940
"2883",21,44,"spillover1","fp","spillover1 fp",7,0,680,680,72,0.5,0.5,680
"2885",21,43,"spillover1","fp","spillover1 fp",6,0,320,320,72,-0.5,-0.5,320
"2887",21,25,"spillover1","fp","spillover1 fp",8,0,618,618,72,-0.5,0.5,618
"2889",21,39,"spillover1","fp","spillover1 fp",6,0,608,608,72,-0.5,-0.5,608
"2891",21,32,"spillover1","fp","spillover1 fp",7,0,138,138,72,0.5,0.5,138
"2893",21,27,"spillover1","fp","spillover1 fp",6,0,864,864,72,-0.5,-0.5,864
"2895",21,26,"spillover1","fp","spillover1 fp",5,0,1432,1432,72,0.5,-0.5,1432
"2897",21,45,"spillover1","fp","spillover1 fp",8,0,454,454,72,-0.5,0.5,454
"2899",21,38,"spillover1","fp","spillover1 fp",5,0,264,264,72,0.5,-0.5,264
"2901",21,33,"spillover1","fp","spillover1 fp",8,0,656,656,72,-0.5,0.5,656
"2903",21,30,"spillover1","fp","spillover1 fp",5,0,738,738,72,0.5,-0.5,738
"2905",21,29,"spillover1","fp","spillover1 fp",8,0,758,758,72,-0.5,0.5,758
"2907",21,42,"spillover1","fp","spillover1 fp",5,0,1374,1374,72,0.5,-0.5,1374
"2910",22,47,"spillover1","fp","spillover1 fp",7,0,1602,1602,72,0.5,0.5,1602
"2912",22,36,"spillover1","fp","spillover1 fp",8,0,594,594,72,-0.5,0.5,594
"2914",22,25,"spillover1","fp","spillover1 fp",5,0,730,730,72,0.5,-0.5,730
"2916",22,43,"spillover1","fp","spillover1 fp",7,0,654,654,72,0.5,0.5,654
"2918",22,27,"spillover1","fp","spillover1 fp",7,0,376,376,72,0.5,0.5,376
"2920",22,38,"spillover1","fp","spillover1 fp",6,0,604,604,72,-0.5,-0.5,604
"2922",22,35,"spillover1","fp","spillover1 fp",7,0,1288,1288,72,0.5,0.5,1288
"2924",22,40,"spillover1","fp","spillover1 fp",8,0,478,478,72,-0.5,0.5,478
"2926",22,45,"spillover1","fp","spillover1 fp",5,0,892,892,72,0.5,-0.5,892
"2928",22,39,"spillover1","fp","spillover1 fp",7,0,1436,1436,72,0.5,0.5,1436
"2930",22,28,"spillover1","fp","spillover1 fp",8,0,702,702,72,-0.5,0.5,702
"2932",22,42,"spillover1","fp","spillover1 fp",6,0,310,310,72,-0.5,-0.5,310
"2934",22,37,"spillover1","fp","spillover1 fp",5,0,1152,1152,72,0.5,-0.5,1152
"2936",22,30,"spillover1","fp","spillover1 fp",6,0,558,558,72,-0.5,-0.5,558
"2938",22,31,"spillover1","fp","spillover1 fp",7,0,1080,1080,72,0.5,0.5,1080
"2940",22,32,"spillover1","fp","spillover1 fp",8,0,226,226,72,-0.5,0.5,226
"2942",22,46,"spillover1","fp","spillover1 fp",6,0,446,446,72,-0.5,-0.5,446
"2944",22,34,"spillover1","fp","spillover1 fp",6,0,800,800,72,-0.5,-0.5,800
"2946",22,33,"spillover1","fp","spillover1 fp",5,0,740,740,72,0.5,-0.5,740
"2948",22,26,"spillover1","fp","spillover1 fp",6,0,664,664,72,-0.5,-0.5,664
"2950",22,29,"spillover1","fp","spillover1 fp",5,0,644,644,72,0.5,-0.5,644
"2952",22,41,"spillover1","fp","spillover1 fp",5,0,850,850,72,0.5,-0.5,850
"2954",22,48,"spillover1","fp","spillover1 fp",8,0,162,162,72,-0.5,0.5,162
"2956",22,44,"spillover1","fp","spillover1 fp",8,0,530,530,72,-0.5,0.5,530
"2958",23,34,"spillover1","fp","spillover1 fp",8,0,173,173,72,-0.5,0.5,173
"2960",23,28,"spillover1","fp","spillover1 fp",6,0,151,151,72,-0.5,-0.5,151
"2962",23,43,"spillover1","fp","spillover1 fp",5,0,1005,1005,72,0.5,-0.5,1005
"2964",23,33,"spillover1","fp","spillover1 fp",7,0,1151,1151,72,0.5,0.5,1151
"2966",23,45,"spillover1","fp","spillover1 fp",7,0,785,785,72,0.5,0.5,785
"2968",23,35,"spillover1","fp","spillover1 fp",5,0,553,553,72,0.5,-0.5,553
"2970",23,37,"spillover1","fp","spillover1 fp",7,0,1618,1618,72,0.5,0.5,1618
"2972",23,29,"spillover1","fp","spillover1 fp",7,0,194,194,72,0.5,0.5,194
"2974",23,38,"spillover1","fp","spillover1 fp",8,0,295,295,72,-0.5,0.5,295
"2976",23,32,"spillover1","fp","spillover1 fp",6,0,768,768,72,-0.5,-0.5,768
"2978",23,30,"spillover1","fp","spillover1 fp",8,0,160,160,72,-0.5,0.5,160
"2980",23,44,"spillover1","fp","spillover1 fp",6,0,115,115,72,-0.5,-0.5,115
"2982",23,31,"spillover1","fp","spillover1 fp",5,0,1083,1083,72,0.5,-0.5,1083
"2984",23,41,"spillover1","fp","spillover1 fp",7,0,1206,1206,72,0.5,0.5,1206
"2986",23,26,"spillover1","fp","spillover1 fp",8,0,621,621,72,-0.5,0.5,621
"2988",23,36,"spillover1","fp","spillover1 fp",6,0,431,431,72,-0.5,-0.5,431
"2990",23,47,"spillover1","fp","spillover1 fp",5,0,216,216,72,0.5,-0.5,216
"2992",23,40,"spillover1","fp","spillover1 fp",6,0,378,378,72,-0.5,-0.5,378
"2994",23,39,"spillover1","fp","spillover1 fp",5,0,491,491,72,0.5,-0.5,491
"2996",23,46,"spillover1","fp","spillover1 fp",8,0,284,284,72,-0.5,0.5,284
"2998",23,42,"spillover1","fp","spillover1 fp",8,0,510,510,72,-0.5,0.5,510
"3000",23,25,"spillover1","fp","spillover1 fp",7,0,333,333,72,0.5,0.5,333
"3002",23,48,"spillover1","fp","spillover1 fp",6,0,214,214,72,-0.5,-0.5,214
"3004",23,27,"spillover1","fp","spillover1 fp",5,0,518,518,72,0.5,-0.5,518
"3006",24,34,"spillover1","fp","spillover1 fp",7,0,1042,1042,72,0.5,0.5,1042
"3007",24,39,"spillover1","fp","spillover1 fp",8,0,1530,1530,72,-0.5,0.5,1530
"3009",24,46,"spillover1","fp","spillover1 fp",7,0,848,848,72,0.5,0.5,848
"3011",24,44,"spillover1","fp","spillover1 fp",5,0,1024,1024,72,0.5,-0.5,1024
"3013",24,30,"spillover1","fp","spillover1 fp",7,0,1006,1006,72,0.5,0.5,1006
"3015",24,40,"spillover1","fp","spillover1 fp",5,0,1198,1198,72,0.5,-0.5,1198
"3017",24,37,"spillover1","fp","spillover1 fp",6,0,646,646,72,-0.5,-0.5,646
"3019",24,31,"spillover1","fp","spillover1 fp",8,0,1214,1214,72,-0.5,0.5,1214
"3021",24,26,"spillover1","fp","spillover1 fp",7,0,1330,1330,72,0.5,0.5,1330
"3023",24,42,"spillover1","fp","spillover1 fp",7,0,984,984,72,0.5,0.5,984
"3025",24,27,"spillover1","fp","spillover1 fp",8,0,614,614,72,-0.5,0.5,614
"3027",24,35,"spillover1","fp","spillover1 fp",8,0,710,710,72,-0.5,0.5,710
"3029",24,48,"spillover1","fp","spillover1 fp",5,0,360,360,72,0.5,-0.5,360
"3031",24,32,"spillover1","fp","spillover1 fp",5,0,1520,1520,72,0.5,-0.5,1520
"3033",24,36,"spillover1","fp","spillover1 fp",5,0,892,892,72,0.5,-0.5,892
"3035",24,38,"spillover1","fp","spillover1 fp",7,0,1494,1494,72,0.5,0.5,1494
"3037",24,45,"spillover1","fp","spillover1 fp",6,0,604,604,72,-0.5,-0.5,604
"3039",24,33,"spillover1","fp","spillover1 fp",6,0,942,942,72,-0.5,-0.5,942
"3041",24,28,"spillover1","fp","spillover1 fp",5,0,1530,1530,72,0.5,-0.5,1530
"3043",24,41,"spillover1","fp","spillover1 fp",6,0,1066,1066,72,-0.5,-0.5,1066
"3045",24,43,"spillover1","fp","spillover1 fp",8,0,608,608,72,-0.5,0.5,608
"3047",24,25,"spillover1","fp","spillover1 fp",6,0,588,588,72,-0.5,-0.5,588
"3049",24,29,"spillover1","fp","spillover1 fp",6,0,732,732,72,-0.5,-0.5,732
"3051",24,47,"spillover1","fp","spillover1 fp",8,0,908,908,72,-0.5,0.5,908
"3052",25,29,"spillover1","fp","spillover1 fp",7,0,722,722,72,0.5,0.5,722
"3054",25,43,"spillover1","fp","spillover1 fp",5,0,892,892,72,0.5,-0.5,892
"3056",25,34,"spillover1","fp","spillover1 fp",8,0,380,380,72,-0.5,0.5,380
"3058",25,46,"spillover1","fp","spillover1 fp",8,0,160,160,72,-0.5,0.5,160
"3060",25,26,"spillover1","fp","spillover1 fp",8,0,616,616,72,-0.5,0.5,616
"3062",25,37,"spillover1","fp","spillover1 fp",7,0,484,484,72,0.5,0.5,484
"3064",25,45,"spillover1","fp","spillover1 fp",7,0,168,168,72,0.5,0.5,168
"3066",25,44,"spillover1","fp","spillover1 fp",6,0,292,292,72,-0.5,-0.5,292
"3068",25,35,"spillover1","fp","spillover1 fp",5,0,808,808,72,0.5,-0.5,808
"3070",25,47,"spillover1","fp","spillover1 fp",5,0,1042,1042,72,0.5,-0.5,1042
"3072",25,27,"spillover1","fp","spillover1 fp",5,0,858,858,72,0.5,-0.5,858
"3074",25,32,"spillover1","fp","spillover1 fp",6,0,300,300,72,-0.5,-0.5,300
"3076",25,25,"spillover1","fp","spillover1 fp",7,0,524,524,72,0.5,0.5,524
"3078",25,31,"spillover1","fp","spillover1 fp",5,0,720,720,72,0.5,-0.5,720
"3080",25,38,"spillover1","fp","spillover1 fp",8,0,472,472,72,-0.5,0.5,472
"3082",25,36,"spillover1","fp","spillover1 fp",6,0,366,366,72,-0.5,-0.5,366
"3084",25,48,"spillover1","fp","spillover1 fp",6,0,568,568,72,-0.5,-0.5,568
"3086",25,40,"spillover1","fp","spillover1 fp",6,0,402,402,72,-0.5,-0.5,402
"3088",25,42,"spillover1","fp","spillover1 fp",8,0,238,238,72,-0.5,0.5,238
"3090",25,28,"spillover1","fp","spillover1 fp",6,0,422,422,72,-0.5,-0.5,422
